Id,Neighborhood,MS Zoning_RM,Land Contour_HLS,Roof Style_Mansard,Exterior 1st_BrkFace,Bsmt Exposure_Gd,Functional_Typ,Sale Type_New,MS SubClass Kitchen AbvGr,Lot Frontage Overall Qual,Lot Area Overall Qual,Lot Area Screen Porch,Lot Area Heating QC,Overall Qual^2,Overall Qual Gr Liv Area,Overall Qual Bsmt Full Bath,Overall Qual TotRms AbvGrd,Overall Qual Fireplaces,Overall Qual Garage Area,Overall Qual Exter Qual,Overall Qual age_when_sold,Overall Cond Total Bsmt SF,Overall Cond 1st Flr SF,Overall Cond Gr Liv Area,Year Remod/Add^2,Mas Vnr Area Garage Cars,Mas Vnr Area Pool Area,Mas Vnr Area Misc Val,BsmtFin SF 1 Garage Cars,BsmtFin SF 1 Mo Sold,BsmtFin SF 1 Heating QC,BsmtFin SF 2 Pool Area,Total Bsmt SF Garage Cars,1st Flr SF Heating QC,Gr Liv Area Heating QC,Gr Liv Area Kitchen Qual,Bsmt Full Bath Exter Qual,Bsmt Half Bath Misc Val,Full Bath Wood Deck SF,Kitchen AbvGr age_when_sold,Fireplaces Garage Cars,Fireplaces Exter Qual,Garage Area Kitchen Qual,Kitchen Qual age_when_sold,Exter Qual age_when_sold
1985,0,1,0,0,0,0,1,0,50.0,200.0,23700.0,0.0,23700.0,16.0,4564.0,0.0,24.0,0.0,1008.0,8.0,428.0,3420.0,4566.0,6846.0,3802500.0,0.0,0.0,0.0,122.0,610.0,488.0,0.0,570.0,3044.0,4564.0,2282.0,0.0,0.0,0.0,107.0,0.0,0.0,504.0,214.0,214.0
519,1,0,0,0,0,0,1,1,20.0,576.0,69120.0,0.0,43200.0,64.0,10512.0,8.0,48.0,0.0,4416.0,24.0,0.0,6500.0,6570.0,6570.0,4036081.0,144.0,0.0,0.0,1872.0,8424.0,4680.0,0.0,2600.0,6570.0,6570.0,3942.0,3.0,0.0,270.0,0.0,0.0,0.0,1656.0,0.0,0.0
1093,1,0,0,0,0,0,1,0,60.0,558.0,61566.0,0.0,51305.0,36.0,10752.0,6.0,48.0,6.0,2706.0,12.0,48.0,4680.0,4810.0,8960.0,4000000.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0,1872.0,4810.0,8960.0,3584.0,2.0,0.0,0.0,8.0,2.0,2.0,902.0,16.0,16.0
864,1,0,0,0,0,0,1,0,60.0,540.875226039783,98672.0,0.0,61670.0,64.0,17472.0,0.0,64.0,8.0,4560.0,24.0,48.0,5340.0,5340.0,10920.0,4012009.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,2136.0,5340.0,10920.0,6552.0,0.0,0.0,384.0,6.0,2.0,3.0,1710.0,18.0,18.0
2889,0,0,0,0,0,1,1,0,90.0,468.0,63180.0,0.0,31590.0,36.0,6024.0,6.0,24.0,0.0,3024.0,12.0,174.0,4875.0,5020.0,5020.0,3908529.0,180.0,0.0,0.0,1950.0,4875.0,2925.0,0.0,1950.0,3012.0,3012.0,2008.0,2.0,0.0,0.0,29.0,0.0,0.0,1008.0,58.0,58.0
2308,0,0,0,0,0,0,1,0,20.0,407.26190476190476,58825.0,0.0,23530.0,25.0,8985.0,0.0,35.0,5.0,4815.0,10.0,245.0,8085.0,8985.0,8985.0,3829849.0,906.0,0.0,0.0,3381.0,6762.0,2254.0,0.0,4851.0,3594.0,3594.0,3594.0,0.0,0.0,0.0,49.0,3.0,2.0,1926.0,98.0,98.0
986,0,0,0,0,0,0,1,0,50.0,425.0,70575.0,0.0,70575.0,25.0,6810.0,5.0,25.0,0.0,2400.0,10.0,80.0,3980.0,3980.0,6810.0,3980025.0,0.0,0.0,0.0,1464.0,7320.0,3660.0,0.0,1592.0,3980.0,6810.0,2724.0,2.0,0.0,40.0,16.0,0.0,0.0,960.0,32.0,32.0
1302,0,1,0,0,0,0,1,0,50.0,375.0,45000.0,0.0,45000.0,25.0,7495.0,0.0,25.0,5.0,4345.0,10.0,310.0,5424.0,5424.0,8994.0,3802500.0,0.0,0.0,0.0,1335.0,2670.0,2225.0,0.0,2712.0,4520.0,7495.0,2998.0,0.0,0.0,0.0,62.0,3.0,2.0,1738.0,124.0,124.0
585,1,0,0,0,0,0,1,0,60.0,358.3636363636364,77616.0,0.0,38808.0,36.0,8370.0,0.0,36.0,6.0,2982.0,12.0,222.0,4338.0,4410.0,8370.0,3888784.0,0.0,0.0,0.0,1186.0,7116.0,1779.0,0.0,1446.0,2205.0,4185.0,2790.0,0.0,0.0,294.0,37.0,2.0,2.0,994.0,74.0,74.0
2708,0,0,0,0,0,0,1,0,20.0,420.0,50484.0,0.0,25242.0,36.0,6408.0,0.0,36.0,0.0,1584.0,12.0,258.0,8472.0,8544.0,8544.0,4012009.0,0.0,0.0,0.0,663.0,1326.0,1989.0,0.0,1059.0,3204.0,3204.0,2136.0,0.0,0.0,192.0,43.0,0.0,0.0,528.0,86.0,86.0
147,0,0,0,0,0,0,1,0,20.0,435.0,53625.0,0.0,21450.0,25.0,6030.0,0.0,30.0,0.0,1560.0,10.0,255.0,6030.0,6030.0,6030.0,3837681.0,91.0,0.0,0.0,936.0,4680.0,1872.0,0.0,1206.0,2412.0,2412.0,2412.0,0.0,0.0,0.0,51.0,0.0,0.0,624.0,102.0,102.0
1441,1,0,0,0,0,0,1,0,20.0,616.0,89621.0,0.0,64015.0,49.0,10458.0,7.0,42.0,7.0,3710.0,21.0,42.0,7470.0,7470.0,7470.0,4008004.0,198.0,0.0,0.0,1844.0,8298.0,4610.0,0.0,2988.0,7470.0,7470.0,4482.0,3.0,0.0,384.0,6.0,2.0,3.0,1590.0,18.0,18.0
383,1,0,0,0,0,0,1,0,60.0,298.6363636363636,51520.0,0.0,51520.0,25.0,9340.0,5.0,45.0,5.0,2420.0,10.0,165.0,5460.0,7616.0,13076.0,3904576.0,88.0,0.0,0.0,762.0,3810.0,1905.0,0.0,1560.0,5440.0,9340.0,5604.0,2.0,0.0,896.0,33.0,2.0,2.0,1452.0,99.0,66.0
285,0,0,0,0,0,0,0,0,20.0,340.0,42810.0,0.0,42810.0,25.0,7630.0,0.0,35.0,5.0,1820.0,10.0,265.0,7296.0,9156.0,9156.0,4008004.0,145.0,0.0,0.0,383.0,1915.0,1915.0,0.0,1216.0,7630.0,7630.0,3052.0,0.0,0.0,116.0,53.0,1.0,2.0,728.0,106.0,106.0
181,0,1,0,0,0,0,1,0,50.0,338.0470162748644,41195.0,0.0,24717.0,25.0,6225.0,0.0,30.0,0.0,1575.0,10.0,450.0,6048.0,6360.0,7470.0,3849444.0,0.0,0.0,0.0,176.0,528.0,528.0,0.0,1008.0,3180.0,3735.0,2490.0,0.0,0.0,0.0,90.0,0.0,0.0,630.0,180.0,180.0
358,1,0,0,0,0,0,1,0,60.0,488.71428571428567,58590.0,0.0,39060.0,36.0,8820.0,0.0,36.0,6.0,2520.0,24.0,96.0,5440.0,5440.0,11760.0,3972049.0,136.0,0.0,32640.0,620.0,1240.0,1240.0,0.0,1360.0,2720.0,5880.0,2940.0,0.0,0.0,464.0,16.0,2.0,4.0,840.0,32.0,64.0
780,1,0,0,0,0,0,1,0,80.0,338.0470162748644,77920.0,0.0,77920.0,25.0,10355.0,0.0,45.0,5.0,1680.0,10.0,265.0,4125.0,10355.0,10355.0,3825936.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,10355.0,10355.0,4142.0,0.0,0.0,131.0,53.0,1.0,2.0,672.0,106.0,106.0
258,1,0,0,0,0,0,1,0,60.0,473.2658227848101,65359.0,0.0,46685.0,49.0,11844.0,0.0,56.0,7.0,3591.0,14.0,91.0,4390.0,4460.0,8460.0,3992004.0,0.0,0.0,0.0,706.0,1412.0,1765.0,0.0,1756.0,4460.0,8460.0,3384.0,0.0,0.0,0.0,13.0,2.0,2.0,1026.0,26.0,26.0
1865,1,0,0,0,0,0,1,0,60.0,480.0,48000.0,0.0,24000.0,36.0,14466.0,6.0,48.0,6.0,3420.0,12.0,222.0,6048.0,8418.0,14466.0,3880900.0,1050.0,0.0,0.0,1830.0,5490.0,2745.0,0.0,2016.0,4209.0,7233.0,4822.0,2.0,0.0,0.0,37.0,2.0,2.0,1140.0,74.0,74.0
692,0,1,0,0,0,0,1,0,50.0,405.65641952983725,23700.0,0.0,11850.0,36.0,7344.0,0.0,30.0,0.0,1260.0,12.0,498.0,6544.0,6544.0,9792.0,4016016.0,0.0,0.0,0.0,468.0,5616.0,1404.0,0.0,818.0,2454.0,3672.0,2448.0,0.0,0.0,0.0,83.0,0.0,0.0,420.0,166.0,166.0
2902,1,0,0,0,0,1,1,1,20.0,704.0,91544.0,0.0,57215.0,64.0,16224.0,8.0,56.0,16.0,7040.0,24.0,8.0,9340.0,10140.0,10140.0,4024036.0,624.0,0.0,0.0,4380.0,4380.0,7300.0,0.0,5604.0,10140.0,10140.0,6084.0,3.0,0.0,652.0,1.0,6.0,6.0,2640.0,3.0,3.0
508,1,0,0,0,0,0,1,0,20.0,688.0,89552.0,0.0,55970.0,64.0,13568.0,0.0,56.0,0.0,7776.0,24.0,8.0,8480.0,8480.0,8480.0,4032064.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,5088.0,8480.0,8480.0,5088.0,0.0,0.0,240.0,1.0,0.0,0.0,2916.0,3.0,3.0
2638,0,1,0,0,0,0,1,0,50.0,300.0,48000.0,0.0,38400.0,25.0,8340.0,5.0,30.0,0.0,1200.0,10.0,290.0,7272.0,7356.0,10008.0,3802500.0,264.0,0.0,0.0,276.0,1380.0,1104.0,0.0,1212.0,4904.0,6672.0,3336.0,2.0,0.0,0.0,58.0,0.0,0.0,480.0,116.0,116.0
36,0,0,0,0,0,0,1,0,160.0,144.0,13680.0,0.0,4560.0,36.0,8736.0,0.0,42.0,6.0,2640.0,12.0,192.0,4275.0,4275.0,7280.0,3912484.0,0.0,0.0,0.0,622.0,2177.0,622.0,0.0,1710.0,1710.0,2912.0,2912.0,0.0,0.0,52.0,32.0,2.0,2.0,880.0,64.0,64.0
611,0,0,0,0,0,1,1,0,80.0,488.71428571428567,72570.0,0.0,36285.0,36.0,8670.0,0.0,42.0,6.0,3870.0,12.0,270.0,6762.0,8670.0,8670.0,3857296.0,230.0,0.0,0.0,1128.0,4512.0,1692.0,0.0,2254.0,4335.0,4335.0,2890.0,0.0,0.0,180.0,45.0,2.0,2.0,1290.0,90.0,90.0
2281,0,0,1,0,0,1,1,0,20.0,376.0,101144.0,0.0,101144.0,16.0,4160.0,4.0,20.0,0.0,2592.0,8.0,176.0,5320.0,5200.0,5200.0,3853369.0,0.0,0.0,0.0,1266.0,633.0,2532.0,0.0,2128.0,4160.0,4160.0,2080.0,2.0,0.0,0.0,44.0,0.0,0.0,1296.0,88.0,88.0
1678,0,1,0,0,0,0,1,0,160.0,126.0,12348.0,0.0,10290.0,36.0,7308.0,0.0,42.0,0.0,1584.0,12.0,204.0,3360.0,3360.0,6090.0,3892729.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,3360.0,6090.0,4872.0,0.0,0.0,0.0,34.0,0.0,0.0,1056.0,136.0,68.0
1696,1,0,0,0,0,1,1,1,20.0,963.0,125019.0,0.0,69455.0,81.0,22968.0,9.0,72.0,18.0,8388.0,36.0,0.0,12760.0,12760.0,12760.0,4028049.0,1368.0,0.0,0.0,5436.0,18120.0,9060.0,0.0,7656.0,12760.0,12760.0,10208.0,4.0,0.0,260.0,0.0,6.0,8.0,3728.0,0.0,0.0
1557,0,0,0,0,0,0,1,0,50.0,208.0,20600.0,0.0,15450.0,16.0,4196.0,0.0,20.0,0.0,780.0,8.0,392.0,2492.0,4697.0,7343.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,2013.0,3147.0,2098.0,0.0,0.0,0.0,98.0,0.0,0.0,390.0,196.0,196.0
2180,0,0,0,0,0,0,1,0,60.0,300.0,35115.0,0.0,28092.0,25.0,7040.0,5.0,30.0,0.0,2445.0,10.0,10.0,3670.0,3670.0,7040.0,4024036.0,0.0,0.0,0.0,1222.0,3055.0,2444.0,0.0,1468.0,2936.0,5632.0,2816.0,2.0,0.0,0.0,2.0,0.0,0.0,978.0,4.0,4.0
1726,1,0,0,0,0,0,1,1,120.0,384.0,49920.0,0.0,31200.0,64.0,10592.0,0.0,48.0,8.0,4400.0,24.0,8.0,6620.0,6620.0,6620.0,4024036.0,352.0,0.0,0.0,48.0,216.0,120.0,0.0,2648.0,6620.0,6620.0,3972.0,0.0,0.0,0.0,1.0,2.0,3.0,1650.0,3.0,3.0
951,0,0,0,0,0,0,1,0,85.0,450.0,58500.0,0.0,48750.0,36.0,5556.0,6.0,30.0,6.0,2106.0,12.0,192.0,5412.0,5556.0,5556.0,3908529.0,0.0,0.0,0.0,767.0,3068.0,3835.0,0.0,902.0,4630.0,4630.0,1852.0,2.0,0.0,319.0,32.0,1.0,2.0,702.0,64.0,64.0
267,1,0,0,0,0,0,1,0,60.0,525.0,65625.0,0.0,46875.0,49.0,14686.0,0.0,63.0,7.0,4347.0,21.0,91.0,5200.0,5220.0,10490.0,3988009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2080.0,5220.0,10490.0,6294.0,0.0,0.0,662.0,13.0,2.0,3.0,1863.0,39.0,39.0
2706,0,0,0,0,0,0,1,0,20.0,300.0,44940.0,0.0,44940.0,16.0,5528.0,0.0,24.0,4.0,1836.0,8.0,172.0,5255.0,6910.0,6910.0,3916441.0,102.0,0.0,0.0,1094.0,5470.0,2188.0,0.0,2102.0,5528.0,5528.0,2764.0,0.0,0.0,0.0,43.0,2.0,2.0,918.0,86.0,86.0
2221,1,0,0,0,0,0,1,0,20.0,660.0,86652.0,2888400.0,72210.0,36.0,11034.0,6.0,42.0,12.0,2496.0,12.0,300.0,10339.0,12873.0,12873.0,4016016.0,212.0,0.0,0.0,2372.0,7116.0,5930.0,0.0,2954.0,9195.0,9195.0,5517.0,2.0,0.0,0.0,50.0,4.0,4.0,1248.0,150.0,100.0
1357,0,1,0,0,0,0,1,0,60.0,342.0,48564.0,0.0,32376.0,36.0,11904.0,0.0,48.0,0.0,2160.0,12.0,588.0,9936.0,9936.0,15872.0,3932289.0,0.0,0.0,0.0,196.0,1764.0,784.0,0.0,1242.0,4968.0,7936.0,3968.0,0.0,0.0,128.0,98.0,0.0,0.0,720.0,196.0,196.0
2901,1,0,0,0,0,0,1,1,20.0,760.0,108944.0,0.0,68090.0,64.0,15680.0,8.0,64.0,16.0,5712.0,24.0,8.0,8640.0,9800.0,9800.0,4024036.0,594.0,0.0,0.0,4050.0,14850.0,6750.0,0.0,5184.0,9800.0,9800.0,5880.0,3.0,0.0,344.0,1.0,6.0,6.0,2142.0,3.0,3.0
347,1,0,0,0,0,0,1,0,80.0,420.0,58800.0,0.0,33600.0,49.0,11396.0,0.0,49.0,7.0,2730.0,14.0,91.0,1920.0,4790.0,8140.0,3988009.0,64.0,0.0,15680.0,568.0,1704.0,1136.0,0.0,768.0,3832.0,6512.0,3256.0,0.0,0.0,96.0,13.0,2.0,2.0,780.0,26.0,26.0
2164,1,0,0,0,0,0,1,0,20.0,455.0,61383.0,0.0,43845.0,49.0,8330.0,7.0,35.0,0.0,4046.0,21.0,14.0,5845.0,5950.0,5950.0,4020025.0,0.0,0.0,0.0,1418.0,7090.0,3545.0,0.0,2338.0,5950.0,5950.0,3570.0,3.0,0.0,200.0,2.0,0.0,0.0,1734.0,6.0,6.0
1586,1,0,0,0,0,1,1,0,60.0,680.0,97952.0,0.0,61220.0,64.0,18096.0,8.0,80.0,16.0,5992.0,24.0,40.0,7410.0,7410.0,11310.0,4012009.0,678.0,0.0,0.0,2613.0,6968.0,4355.0,0.0,4446.0,7410.0,11310.0,6786.0,3.0,0.0,336.0,5.0,6.0,6.0,2247.0,15.0,15.0
360,1,0,0,0,0,0,1,0,20.0,348.0,43500.0,0.0,36250.0,36.0,7140.0,0.0,36.0,6.0,2580.0,12.0,96.0,5905.0,5950.0,5950.0,3972049.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2362.0,5950.0,5950.0,3570.0,0.0,0.0,0.0,16.0,2.0,2.0,1290.0,48.0,32.0
1769,1,0,0,0,0,0,1,0,60.0,644.0,69440.0,0.0,49600.0,49.0,14091.0,7.0,56.0,7.0,3185.0,21.0,77.0,5585.0,5635.0,10065.0,3988009.0,0.0,0.0,0.0,1724.0,5172.0,4310.0,0.0,2234.0,5635.0,10065.0,4026.0,3.0,0.0,360.0,11.0,2.0,3.0,910.0,22.0,33.0
2617,0,0,0,0,0,0,1,0,20.0,602.0,81550.0,2644550.0,46600.0,49.0,10304.0,0.0,35.0,7.0,3388.0,14.0,329.0,0.0,7360.0,7360.0,3837681.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5888.0,5888.0,4416.0,0.0,0.0,0.0,47.0,2.0,2.0,1452.0,141.0,94.0
1879,0,0,0,0,0,0,1,0,180.0,338.0470162748644,53120.0,0.0,31872.0,25.0,8640.0,0.0,50.0,0.0,1760.0,10.0,215.0,6912.0,6912.0,6912.0,3857296.0,84.0,0.0,0.0,40.0,440.0,120.0,0.0,1728.0,5184.0,5184.0,3456.0,0.0,0.0,310.0,86.0,0.0,0.0,704.0,86.0,86.0
991,0,0,0,0,1,0,1,0,20.0,488.71428571428567,77550.0,0.0,64625.0,36.0,12702.0,0.0,42.0,12.0,3300.0,12.0,228.0,8435.0,14819.0,14819.0,3880900.0,0.0,0.0,0.0,1730.0,4325.0,4325.0,0.0,2410.0,10585.0,10585.0,4234.0,0.0,0.0,0.0,38.0,4.0,4.0,1100.0,76.0,76.0
1535,1,0,1,0,0,0,1,0,50.0,338.0470162748644,46300.0,926000.0,27780.0,25.0,6870.0,0.0,30.0,0.0,1125.0,10.0,350.0,3536.0,3728.0,5496.0,3802500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0,2796.0,4122.0,2748.0,0.0,0.0,64.0,70.0,0.0,0.0,450.0,140.0,140.0
1191,1,0,0,0,0,0,1,0,180.0,375.0,48750.0,0.0,48750.0,25.0,8125.0,0.0,40.0,0.0,2420.0,10.0,215.0,9750.0,9750.0,9750.0,3861225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250.0,8125.0,8125.0,3250.0,0.0,0.0,0.0,86.0,0.0,0.0,968.0,86.0,86.0
1579,1,0,1,0,0,0,1,1,60.0,567.0,84126.0,0.0,60090.0,49.0,11284.0,0.0,42.0,0.0,4662.0,21.0,0.0,3980.0,3980.0,8060.0,4032064.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2388.0,3980.0,8060.0,4836.0,0.0,0.0,0.0,0.0,0.0,0.0,1998.0,0.0,0.0
1882,0,0,0,0,0,0,1,0,20.0,358.3636363636364,76632.0,0.0,38316.0,36.0,5748.0,0.0,30.0,0.0,1806.0,12.0,282.0,7664.0,7664.0,7664.0,3992004.0,0.0,0.0,0.0,498.0,1992.0,1494.0,0.0,958.0,2874.0,2874.0,1916.0,0.0,0.0,0.0,47.0,0.0,0.0,602.0,94.0,94.0
1510,0,0,0,0,0,0,1,0,50.0,240.0,32688.0,1274832.0,40860.0,16.0,5880.0,0.0,28.0,0.0,2192.0,8.0,216.0,5646.0,5982.0,8820.0,3888784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941.0,4985.0,7350.0,2940.0,0.0,0.0,0.0,54.0,0.0,0.0,1096.0,108.0,108.0
2196,0,0,0,0,0,0,0,0,180.0,300.0,54450.0,0.0,21780.0,25.0,12960.0,10.0,60.0,0.0,0.0,10.0,420.0,7776.0,7776.0,15552.0,3802500.0,0.0,0.0,0.0,0.0,371.0,742.0,0.0,0.0,2592.0,5184.0,5184.0,4.0,0.0,0.0,168.0,0.0,0.0,0.0,168.0,168.0
1845,1,0,0,0,0,0,1,0,160.0,405.65641952983725,12702.0,0.0,10585.0,36.0,9072.0,0.0,24.0,6.0,2640.0,18.0,42.0,3780.0,3780.0,7560.0,4000000.0,1026.0,0.0,0.0,840.0,2520.0,2100.0,0.0,1512.0,3780.0,7560.0,4536.0,0.0,0.0,0.0,7.0,2.0,3.0,1320.0,21.0,21.0
2336,1,0,1,0,0,0,1,1,60.0,828.0,143298.0,0.0,79610.0,81.0,25155.0,0.0,90.0,9.0,5940.0,27.0,9.0,6950.0,6950.0,13975.0,4024036.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,4170.0,6950.0,13975.0,11180.0,0.0,0.0,816.0,1.0,3.0,3.0,2640.0,4.0,3.0
942,0,1,0,0,0,0,1,0,70.0,300.0,32010.0,0.0,19206.0,25.0,5960.0,0.0,30.0,0.0,945.0,10.0,445.0,2980.0,2980.0,5960.0,3802500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,1788.0,3576.0,2384.0,0.0,0.0,0.0,89.0,0.0,0.0,378.0,178.0,178.0
861,1,0,0,0,0,0,1,0,85.0,300.0,36000.0,0.0,28800.0,25.0,3840.0,0.0,25.0,0.0,1980.0,10.0,185.0,6144.0,6144.0,6144.0,4012009.0,0.0,0.0,0.0,660.0,2640.0,2640.0,0.0,768.0,3072.0,3072.0,1536.0,0.0,0.0,192.0,37.0,0.0,0.0,792.0,74.0,74.0
2555,0,0,0,0,0,0,1,0,50.0,204.0,18848.0,296856.0,14136.0,16.0,4920.0,4.0,20.0,0.0,1220.0,8.0,240.0,5229.0,5418.0,8610.0,3802500.0,0.0,0.0,0.0,384.0,3072.0,1152.0,0.0,747.0,2322.0,3690.0,2460.0,2.0,0.0,0.0,60.0,0.0,0.0,610.0,120.0,120.0
1392,0,0,0,0,0,0,1,0,20.0,338.0470162748644,66420.0,0.0,39852.0,25.0,6915.0,5.0,30.0,5.0,1770.0,10.0,270.0,6915.0,6915.0,6915.0,3818116.0,0.0,0.0,0.0,1064.0,6384.0,3192.0,0.0,1383.0,4149.0,4149.0,2766.0,2.0,0.0,511.0,54.0,1.0,2.0,708.0,108.0,108.0
2099,1,0,0,0,0,0,1,1,20.0,568.0,73424.0,0.0,45890.0,64.0,13208.0,0.0,56.0,8.0,6960.0,24.0,0.0,8215.0,8255.0,8255.0,4028049.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,4929.0,8255.0,8255.0,4953.0,0.0,0.0,408.0,0.0,3.0,3.0,2610.0,0.0,0.0
1543,0,1,0,0,0,0,1,0,160.0,144.0,11274.0,0.0,5637.0,36.0,6192.0,0.0,30.0,6.0,2772.0,12.0,168.0,3096.0,3096.0,6192.0,3920400.0,0.0,0.0,0.0,732.0,4392.0,1098.0,0.0,1032.0,1548.0,3096.0,2064.0,0.0,0.0,213.0,28.0,2.0,2.0,924.0,56.0,56.0
948,0,0,0,0,0,0,1,0,50.0,336.0,89754.0,2538756.0,64110.0,49.0,15043.0,7.0,42.0,7.0,4690.0,21.0,42.0,7170.0,7590.0,10745.0,4012009.0,0.0,0.0,0.0,2702.0,10808.0,6755.0,0.0,2868.0,7590.0,10745.0,6447.0,3.0,0.0,168.0,6.0,2.0,3.0,2010.0,18.0,18.0
1239,0,0,0,0,0,0,1,0,20.0,410.0,49200.0,2519040.0,29520.0,25.0,7200.0,5.0,35.0,0.0,2400.0,10.0,245.0,8736.0,10080.0,10080.0,3992004.0,0.0,0.0,0.0,1053.0,6318.0,3159.0,0.0,1248.0,4320.0,4320.0,4320.0,2.0,0.0,300.0,49.0,0.0,0.0,1440.0,147.0,98.0
22,1,0,0,0,0,1,1,0,85.0,595.0,74375.0,0.0,31875.0,49.0,8211.0,7.0,42.0,14.0,3696.0,14.0,252.0,6318.0,7038.0,7038.0,3896676.0,162.0,0.0,0.0,1770.0,885.0,2655.0,0.0,2106.0,3519.0,3519.0,3519.0,2.0,0.0,0.0,36.0,4.0,4.0,1584.0,108.0,72.0
2796,1,0,0,0,0,0,1,0,20.0,473.2658227848101,56875.0,0.0,40625.0,49.0,11578.0,7.0,42.0,0.0,6300.0,21.0,28.0,8270.0,8270.0,8270.0,4008004.0,885.0,0.0,0.0,2958.0,1972.0,4930.0,0.0,4962.0,8270.0,8270.0,4962.0,3.0,0.0,0.0,4.0,0.0,0.0,2700.0,12.0,12.0
2747,1,0,0,0,0,0,1,0,20.0,405.65641952983725,67200.0,0.0,33600.0,36.0,7788.0,6.0,30.0,6.0,2418.0,18.0,126.0,6490.0,6490.0,6490.0,3940225.0,170.0,0.0,0.0,2516.0,6290.0,3774.0,0.0,2596.0,3894.0,3894.0,3894.0,3.0,0.0,330.0,21.0,2.0,3.0,1209.0,63.0,63.0
92,1,0,0,0,0,0,1,0,60.0,680.0,105144.0,0.0,65715.0,64.0,18792.0,8.0,72.0,8.0,6096.0,24.0,136.0,6155.0,6255.0,11745.0,3972049.0,1512.0,0.0,0.0,750.0,1500.0,1250.0,0.0,3693.0,6255.0,11745.0,7047.0,3.0,0.0,64.0,17.0,3.0,3.0,2286.0,51.0,51.0
210,1,0,0,0,0,0,1,0,20.0,500.0,76315.0,0.0,61052.0,25.0,8375.0,0.0,40.0,10.0,1825.0,10.0,255.0,7110.0,8375.0,8375.0,3837681.0,90.0,0.0,0.0,766.0,3830.0,3064.0,0.0,1422.0,6700.0,6700.0,3350.0,0.0,0.0,0.0,51.0,2.0,4.0,730.0,102.0,102.0
1858,1,0,0,0,0,1,1,0,120.0,320.0,30720.0,0.0,11520.0,64.0,10360.0,8.0,32.0,16.0,4568.0,24.0,232.0,6342.0,7770.0,7770.0,3992004.0,0.0,0.0,0.0,1762.0,6167.0,2643.0,0.0,2114.0,3885.0,3885.0,3885.0,3.0,0.0,133.0,29.0,4.0,6.0,1713.0,87.0,87.0
2228,0,1,0,0,0,1,1,0,120.0,280.0,31256.0,0.0,15628.0,64.0,8160.0,8.0,32.0,0.0,4072.0,16.0,152.0,5020.0,5100.0,5100.0,3952144.0,0.0,0.0,0.0,1154.0,1731.0,2308.0,0.0,2008.0,4080.0,4080.0,2040.0,2.0,0.0,135.0,19.0,0.0,0.0,1018.0,38.0,38.0
447,1,0,0,0,0,0,1,1,20.0,553.0,66787.0,0.0,47705.0,49.0,10514.0,0.0,49.0,0.0,4508.0,21.0,0.0,7510.0,7510.0,7510.0,4036081.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,3004.0,7510.0,7510.0,4506.0,0.0,0.0,0.0,0.0,0.0,0.0,1932.0,0.0,0.0
827,1,0,0,0,0,0,1,0,20.0,476.0,61698.0,0.0,44070.0,49.0,11228.0,7.0,56.0,7.0,4620.0,21.0,21.0,8020.0,8020.0,8020.0,4024036.0,360.0,0.0,0.0,2668.0,4002.0,6670.0,0.0,3208.0,8020.0,8020.0,4812.0,3.0,0.0,246.0,3.0,2.0,3.0,1980.0,9.0,9.0
1649,1,0,0,0,0,0,1,0,60.0,427.0,79373.0,0.0,34017.0,49.0,13510.0,7.0,63.0,7.0,3367.0,14.0,196.0,3900.0,5425.0,9650.0,3916441.0,1098.0,0.0,0.0,1516.0,2274.0,2274.0,0.0,1560.0,3255.0,5790.0,5790.0,2.0,0.0,384.0,28.0,2.0,2.0,1443.0,84.0,56.0
682,0,0,0,0,1,0,0,0,20.0,350.0,37800.0,0.0,22680.0,25.0,6695.0,0.0,30.0,0.0,1470.0,10.0,255.0,6174.0,8034.0,8034.0,3861225.0,0.0,0.0,0.0,504.0,2520.0,1512.0,0.0,1029.0,4017.0,4017.0,2678.0,0.0,0.0,0.0,51.0,0.0,0.0,588.0,102.0,102.0
2698,0,1,0,0,0,0,1,0,30.0,360.0,43200.0,0.0,21600.0,36.0,5904.0,0.0,36.0,0.0,1848.0,12.0,456.0,5904.0,5904.0,5904.0,3802500.0,0.0,0.0,0.0,343.0,1029.0,1029.0,0.0,984.0,2952.0,2952.0,1968.0,0.0,0.0,0.0,76.0,0.0,0.0,616.0,152.0,152.0
